"DMS_Project"

"Time      "	".A1.Translational_Velocity.Y"	".D1.Translational_Velocity.Y"	".M1.Translational_Velocity.Y"	".O1.Translational_Velocity.Y"	".H7.Translational_Velocity.Y"	".N5.Translational_Velocity.Y"	".C2.Translational_Velocity.Y"	".G2.Translational_Velocity.Y"	".K3.Translational_Velocity.Y"
0.000000e+00	-1.993610e+00	-1.512394e+00	-1.306158e+00	0.000000e+00	-2.775558e-17	-2.775558e-17	-2.251001e+00	-3.517813e-02	-9.786773e-01
1.000000e-02	-1.992012e+00	-1.516131e+00	-1.304374e+00	0.000000e+00	-5.551115e-17	-2.775558e-16	-2.192535e+00	-9.081348e-02	-1.014327e+00
2.000000e-02	-1.989669e+00	-1.519354e+00	-1.302093e+00	-2.220446e-16	0.000000e+00	-5.551115e-17	-2.132728e+00	-1.483373e-01	-1.051809e+00
3.000000e-02	-1.986583e+00	-1.522061e+00	-1.299319e+00	0.000000e+00	-5.551115e-17	9.714451e-17	-2.071954e+00	-2.074307e-01	-1.090394e+00
4.000000e-02	-1.982759e+00	-1.524248e+00	-1.296056e+00	0.000000e+00	-5.551115e-17	4.857226e-17	-2.010588e+00	-2.677671e-01	-1.129444e+00
5.000000e-02	-1.978203e+00	-1.525915e+00	-1.292308e+00	-2.220446e-16	-5.551115e-17	1.526557e-16	-1.949003e+00	-3.290135e-01	-1.168423e+00
6.000000e-02	-1.972919e+00	-1.527057e+00	-1.288078e+00	0.000000e+00	0.000000e+00	9.714451e-17	-1.887565e+00	-3.908329e-01	-1.206894e+00
7.000000e-02	-1.966911e+00	-1.527674e+00	-1.283371e+00	2.220446e-16	-5.551115e-17	2.567391e-16	-1.826638e+00	-4.528861e-01	-1.244517e+00
8.000000e-02	-1.960186e+00	-1.527763e+00	-1.278191e+00	0.000000e+00	0.000000e+00	5.551115e-17	-1.766574e+00	-5.148342e-01	-1.281042e+00
9.000000e-02	-1.952748e+00	-1.527322e+00	-1.272543e+00	0.000000e+00	-5.551115e-17	9.020562e-17	-1.707712e+00	-5.763409e-01	-1.316294e+00
1.000000e-01	-1.944602e+00	-1.526348e+00	-1.266431e+00	0.000000e+00	0.000000e+00	4.857226e-17	-1.650379e+00	-6.370749e-01	-1.350169e+00
1.100000e-01	-1.935755e+00	-1.524840e+00	-1.259859e+00	-2.220446e-16	0.000000e+00	1.457168e-16	-1.594883e+00	-6.967133e-01	-1.382616e+00
1.200000e-01	-1.926212e+00	-1.522794e+00	-1.252833e+00	-2.220446e-16	0.000000e+00	-1.214306e-16	-1.541512e+00	-7.549430e-01	-1.413633e+00
1.300000e-01	-1.915979e+00	-1.520209e+00	-1.245356e+00	2.220446e-16	-5.551115e-17	-9.540979e-17	-1.490533e+00	-8.114647e-01	-1.443253e+00
1.400000e-01	-1.905060e+00	-1.517082e+00	-1.237435e+00	2.220446e-16	-1.110223e-16	5.377643e-17	-1.442186e+00	-8.659945e-01	-1.471535e+00
1.500000e-01	-1.893463e+00	-1.513411e+00	-1.229073e+00	-2.220446e-16	-1.110223e-16	2.983724e-16	-1.396685e+00	-9.182667e-01	-1.498562e+00
1.600000e-01	-1.881193e+00	-1.509192e+00	-1.220276e+00	0.000000e+00	-1.665335e-16	-5.898060e-17	-1.354216e+00	-9.680363e-01	-1.524427e+00
1.700000e-01	-1.868256e+00	-1.504424e+00	-1.211047e+00	0.000000e+00	-5.551115e-17	2.272488e-16	-1.314934e+00	-1.015081e+00	-1.549234e+00
1.800000e-01	-1.854658e+00	-1.499103e+00	-1.201394e+00	0.000000e+00	0.000000e+00	2.081668e-17	-1.278962e+00	-1.059203e+00	-1.573088e+00
1.900000e-01	-1.840404e+00	-1.493227e+00	-1.191319e+00	0.000000e+00	5.551115e-17	1.179612e-16	-1.246388e+00	-1.100231e+00	-1.596094e+00
2.000000e-01	-1.825500e+00	-1.486792e+00	-1.180829e+00	2.220446e-16	-5.551115e-17	1.734723e-16	-1.217271e+00	-1.138020e+00	-1.618353e+00
2.100000e-01	-1.809953e+00	-1.479796e+00	-1.169928e+00	2.220446e-16	0.000000e+00	-4.857226e-17	-1.191631e+00	-1.172457e+00	-1.639957e+00
2.200000e-01	-1.793767e+00	-1.472234e+00	-1.158621e+00	-2.220446e-16	1.110223e-16	2.012279e-16	-1.169459e+00	-1.203455e+00	-1.660989e+00
2.300000e-01	-1.776949e+00	-1.464103e+00	-1.146912e+00	0.000000e+00	-5.551115e-17	3.677614e-16	-1.150708e+00	-1.230958e+00	-1.681520e+00
2.400000e-01	-1.759504e+00	-1.455399e+00	-1.134808e+00	2.220446e-16	-5.551115e-17	7.632783e-17	-1.135302e+00	-1.254940e+00	-1.701606e+00
2.500000e-01	-1.741438e+00	-1.446119e+00	-1.122312e+00	0.000000e+00	-5.551115e-17	2.775558e-17	-1.123133e+00	-1.275402e+00	-1.721288e+00
2.600000e-01	-1.722755e+00	-1.436258e+00	-1.109429e+00	0.000000e+00	5.551115e-17	-8.326673e-17	-1.114062e+00	-1.292375e+00	-1.740591e+00
2.700000e-01	-1.703462e+00	-1.425812e+00	-1.096164e+00	0.000000e+00	0.000000e+00	2.636780e-16	-1.107923e+00	-1.305918e+00	-1.759524e+00
2.800000e-01	-1.683563e+00	-1.414775e+00	-1.082523e+00	0.000000e+00	5.551115e-17	6.938894e-17	-1.104525e+00	-1.316114e+00	-1.778077e+00
2.900000e-01	-1.663064e+00	-1.403144e+00	-1.068508e+00	2.220446e-16	-1.110223e-16	2.081668e-16	-1.103652e+00	-1.323069e+00	-1.796226e+00
3.000000e-01	-1.641969e+00	-1.390913e+00	-1.054125e+00	-1.110223e-16	0.000000e+00	-4.024558e-16	-1.105071e+00	-1.326912e+00	-1.813929e+00
3.100000e-01	-1.620283e+00	-1.378076e+00	-1.039378e+00	-1.110223e-16	-1.110223e-16	-4.163336e-17	-1.108528e+00	-1.327791e+00	-1.831133e+00
3.200000e-01	-1.598010e+00	-1.364627e+00	-1.024272e+00	1.110223e-16	-1.110223e-16	1.804112e-16	-1.113756e+00	-1.325871e+00	-1.847768e+00
3.300000e-01	-1.575156e+00	-1.350562e+00	-1.008811e+00	1.110223e-16	0.000000e+00	-1.110223e-16	-1.120476e+00	-1.321329e+00	-1.863759e+00
3.400000e-01	-1.551723e+00	-1.335874e+00	-9.929984e-01	0.000000e+00	5.551115e-17	9.714451e-17	-1.128402e+00	-1.314356e+00	-1.879018e+00
3.500000e-01	-1.527717e+00	-1.320555e+00	-9.768390e-01	2.220446e-16	0.000000e+00	1.804112e-16	-1.137241e+00	-1.305149e+00	-1.893455e+00
3.600000e-01	-1.503141e+00	-1.304600e+00	-9.603366e-01	0.000000e+00	0.000000e+00	3.053113e-16	-1.146699e+00	-1.293911e+00	-1.906976e+00
3.700000e-01	-1.477998e+00	-1.288002e+00	-9.434951e-01	2.220446e-16	-2.775558e-17	-2.775558e-17	-1.156482e+00	-1.280849e+00	-1.919488e+00
3.800000e-01	-1.452293e+00	-1.270754e+00	-9.263182e-01	0.000000e+00	-8.326673e-17	-5.551115e-17	-1.166300e+00	-1.266169e+00	-1.930900e+00
3.900000e-01	-1.426029e+00	-1.252848e+00	-9.088097e-01	2.220446e-16	-8.326673e-17	-1.942890e-16	-1.175869e+00	-1.250074e+00	-1.941126e+00
4.000000e-01	-1.399209e+00	-1.234277e+00	-8.909733e-01	-1.110223e-16	0.000000e+00	-1.942890e-16	-1.184913e+00	-1.232763e+00	-1.950087e+00
4.100000e-01	-1.371836e+00	-1.215034e+00	-8.728123e-01	-1.110223e-16	5.551115e-17	2.775558e-17	-1.193168e+00	-1.214429e+00	-1.957712e+00
4.200000e-01	-1.343913e+00	-1.195111e+00	-8.543304e-01	0.000000e+00	2.775558e-17	-1.942890e-16	-1.200381e+00	-1.195253e+00	-1.963940e+00
4.300000e-01	-1.315443e+00	-1.174501e+00	-8.355309e-01	-1.110223e-16	-8.326673e-17	5.551115e-17	-1.206314e+00	-1.175409e+00	-1.968720e+00
4.400000e-01	-1.286430e+00	-1.153195e+00	-8.164172e-01	-1.110223e-16	-1.110223e-16	-8.326673e-17	-1.210746e+00	-1.155055e+00	-1.972012e+00
4.500000e-01	-1.256876e+00	-1.131187e+00	-7.969927e-01	0.000000e+00	0.000000e+00	1.110223e-16	-1.213472e+00	-1.134339e+00	-1.973786e+00
4.600000e-01	-1.226784e+00	-1.108470e+00	-7.772606e-01	1.110223e-16	0.000000e+00	8.326673e-17	-1.214303e+00	-1.113393e+00	-1.974021e+00
