"DMS_Project"

"Time      "	".A1.Translational_Displacement.Y"	".D1.Translational_Displacement.Y"	".M1.Translational_Displacement.Y"	".O1.Translational_Displacement.Y"	".H7.Translational_Displacement.Y"	".N5.Translational_Displacement.Y"	".C2.Translational_Displacement.Y"	".G2.Translational_Displacement.Y"	".K3.Translational_Displacement.Y"
4.530000e+00	-2.254204e+00	-6.772035e-01	-1.630798e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.671123e+00	1.108675e-01	-2.434993e+00
4.540000e+00	-2.235621e+00	-6.621982e-01	-1.618759e+00	-6.661338e-16	-2.000000e-01	-8.000000e-01	-1.648863e+00	1.121693e-01	-2.424981e+00
4.550000e+00	-2.216905e+00	-6.471412e-01	-1.606624e+00	-3.330669e-16	-2.000000e-01	-8.000000e-01	-1.626220e+00	1.134072e-01	-2.414424e+00
4.560000e+00	-2.198060e+00	-6.320380e-01	-1.594398e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-1.603242e+00	1.146272e-01	-2.403281e+00
4.570000e+00	-2.179095e+00	-6.168940e-01	-1.582085e+00	-3.330669e-16	-2.000000e-01	-8.000000e-01	-1.579980e+00	1.158766e-01	-2.391517e+00
4.580000e+00	-2.160016e+00	-6.017147e-01	-1.569690e+00	-1.110223e-16	-2.000000e-01	-8.000000e-01	-1.556489e+00	1.172044e-01	-2.379101e+00
4.590000e+00	-2.140829e+00	-5.865056e-01	-1.557217e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.532824e+00	1.186604e-01	-2.366015e+00
4.600000e+00	-2.121541e+00	-5.712720e-01	-1.544670e+00	3.330669e-16	-2.000000e-01	-8.000000e-01	-1.509040e+00	1.202953e-01	-2.352244e+00
4.610000e+00	-2.102160e+00	-5.560194e-01	-1.532054e+00	-3.330669e-16	-2.000000e-01	-8.000000e-01	-1.485198e+00	1.221600e-01	-2.337780e+00
4.620000e+00	-2.082693e+00	-5.407531e-01	-1.519373e+00	-4.440892e-16	-2.000000e-01	-8.000000e-01	-1.461355e+00	1.243054e-01	-2.322624e+00
4.630000e+00	-2.063145e+00	-5.254784e-01	-1.506633e+00	7.771561e-16	-2.000000e-01	-8.000000e-01	-1.437572e+00	1.267818e-01	-2.306778e+00
4.640000e+00	-2.043525e+00	-5.102007e-01	-1.493837e+00	2.220446e-16	-2.000000e-01	-8.000000e-01	-1.413906e+00	1.296387e-01	-2.290253e+00
4.650000e+00	-2.023840e+00	-4.949253e-01	-1.480991e+00	-1.110223e-16	-2.000000e-01	-8.000000e-01	-1.390418e+00	1.329237e-01	-2.273059e+00
4.660000e+00	-2.004097e+00	-4.796574e-01	-1.468099e+00	5.551115e-16	-2.000000e-01	-8.000000e-01	-1.367163e+00	1.366824e-01	-2.255212e+00
4.670000e+00	-1.984303e+00	-4.644023e-01	-1.455166e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-1.344198e+00	1.409576e-01	-2.236728e+00
4.680000e+00	-1.964465e+00	-4.491653e-01	-1.442196e+00	-1.646683e-12	-2.000000e-01	-8.000000e-01	-1.321574e+00	1.457888e-01	-2.217623e+00
4.690000e+00	-1.944590e+00	-4.339514e-01	-1.429196e+00	-1.596501e-12	-2.000000e-01	-8.000000e-01	-1.299341e+00	1.512117e-01	-2.197916e+00
4.700000e+00	-1.924687e+00	-4.187660e-01	-1.416169e+00	-1.549982e-12	-2.000000e-01	-8.000000e-01	-1.277545e+00	1.572573e-01	-2.177624e+00
4.710000e+00	-1.904762e+00	-4.036142e-01	-1.403120e+00	-1.504574e-12	-2.000000e-01	-8.000000e-01	-1.256227e+00	1.639518e-01	-2.156762e+00
4.720000e+00	-1.884824e+00	-3.885011e-01	-1.390055e+00	-1.461054e-12	-2.000000e-01	-8.000000e-01	-1.235424e+00	1.713161e-01	-2.135346e+00
4.730000e+00	-1.864878e+00	-3.734318e-01	-1.376978e+00	-1.420419e-12	-2.000000e-01	-8.000000e-01	-1.215167e+00	1.793657e-01	-2.113388e+00
4.740000e+00	-1.844934e+00	-3.584114e-01	-1.363895e+00	-1.381451e-12	-2.000000e-01	-8.000000e-01	-1.195483e+00	1.881100e-01	-2.090901e+00
4.750000e+00	-1.824999e+00	-3.434450e-01	-1.350810e+00	-1.343037e-12	-2.000000e-01	-8.000000e-01	-1.176392e+00	1.975529e-01	-2.067893e+00
4.760000e+00	-1.805079e+00	-3.285376e-01	-1.337729e+00	-1.307399e-12	-2.000000e-01	-8.000000e-01	-1.157909e+00	2.076925e-01	-2.044373e+00
4.770000e+00	-1.785184e+00	-3.136942e-01	-1.324657e+00	-1.272538e-12	-2.000000e-01	-8.000000e-01	-1.140045e+00	2.185216e-01	-2.020347e+00
4.780000e+00	-1.765320e+00	-2.989198e-01	-1.311599e+00	-1.238232e-12	-2.000000e-01	-8.000000e-01	-1.122804e+00	2.300277e-01	-1.995818e+00
4.790000e+00	-1.745496e+00	-2.842193e-01	-1.298560e+00	-1.206257e-12	-2.000000e-01	-8.000000e-01	-1.106186e+00	2.421935e-01	-1.970790e+00
4.800000e+00	-1.725718e+00	-2.695976e-01	-1.285545e+00	-1.174394e-12	-2.000000e-01	-8.000000e-01	-1.090188e+00	2.549977e-01	-1.945266e+00
4.810000e+00	-1.705995e+00	-2.550598e-01	-1.272560e+00	-1.143641e-12	-2.000000e-01	-8.000000e-01	-1.074800e+00	2.684149e-01	-1.919248e+00
4.820000e+00	-1.686335e+00	-2.406105e-01	-1.259610e+00	-1.114109e-12	-2.000000e-01	-8.000000e-01	-1.060011e+00	2.824167e-01	-1.892738e+00
4.830000e+00	-1.666745e+00	-2.262546e-01	-1.246700e+00	-1.085354e-12	-2.000000e-01	-8.000000e-01	-1.045806e+00	2.969719e-01	-1.865739e+00
4.840000e+00	-1.647233e+00	-2.119969e-01	-1.233835e+00	-1.056932e-12	-2.000000e-01	-8.000000e-01	-1.032169e+00	3.120470e-01	-1.838256e+00
4.850000e+00	-1.627807e+00	-1.978421e-01	-1.221021e+00	-1.028622e-12	-2.000000e-01	-8.000000e-01	-1.019079e+00	3.276068e-01	-1.810297e+00
4.860000e+00	-1.608474e+00	-1.837950e-01	-1.208262e+00	-1.002531e-12	-2.000000e-01	-8.000000e-01	-1.006517e+00	3.436150e-01	-1.781872e+00
4.870000e+00	-1.589243e+00	-1.698602e-01	-1.195565e+00	-9.756640e-13	-2.000000e-01	-8.000000e-01	-9.944595e-01	3.600340e-01	-1.752994e+00
4.880000e+00	-1.570121e+00	-1.560424e-01	-1.182934e+00	-9.486856e-13	-2.000000e-01	-8.000000e-01	-9.828845e-01	3.768258e-01	-1.723682e+00
4.890000e+00	-1.551116e+00	-1.423460e-01	-1.170375e+00	-9.238166e-13	-2.000000e-01	-8.000000e-01	-9.717685e-01	3.939521e-01	-1.693960e+00
4.900000e+00	-1.532235e+00	-1.287757e-01	-1.157893e+00	-8.972822e-13	-2.000000e-01	-8.000000e-01	-9.610876e-01	4.113744e-01	-1.663857e+00
4.910000e+00	-1.513487e+00	-1.153360e-01	-1.145493e+00	-8.724133e-13	-2.000000e-01	-8.000000e-01	-9.508181e-01	4.290543e-01	-1.633408e+00
4.920000e+00	-1.494879e+00	-1.020313e-01	-1.133181e+00	-8.475443e-13	-2.000000e-01	-8.000000e-01	-9.409364e-01	4.469539e-01	-1.602654e+00
4.930000e+00	-1.476419e+00	-8.886606e-02	-1.120961e+00	-8.224532e-13	-2.000000e-01	-8.000000e-01	-9.314190e-01	4.650353e-01	-1.571643e+00
4.940000e+00	-1.458114e+00	-7.584455e-02	-1.108839e+00	-7.974732e-13	-2.000000e-01	-8.000000e-01	-9.222430e-01	4.832614e-01	-1.540427e+00
4.950000e+00	-1.439972e+00	-6.297110e-02	-1.096821e+00	-7.732703e-13	-2.000000e-01	-8.000000e-01	-9.133859e-01	5.015956e-01	-1.509065e+00
4.960000e+00	-1.422001e+00	-5.024996e-02	-1.084910e+00	-7.503997e-13	-2.000000e-01	-8.000000e-01	-9.048258e-01	5.200017e-01	-1.477620e+00
4.970000e+00	-1.404208e+00	-3.768534e-02	-1.073114e+00	-7.259748e-13	-2.000000e-01	-8.000000e-01	-8.965416e-01	5.384446e-01	-1.446158e+00
4.980000e+00	-1.386601e+00	-2.528137e-02	-1.061436e+00	-7.032153e-13	-2.000000e-01	-8.000000e-01	-8.885128e-01	5.568895e-01	-1.414747e+00
4.990000e+00	-1.369186e+00	-1.304214e-02	-1.049882e+00	-6.797896e-13	-2.000000e-01	-8.000000e-01	-8.807197e-01	5.753027e-01	-1.383458e+00
5.000000e+00	-1.351972e+00	-9.716745e-04	-1.038457e+00	-6.566414e-13	-2.000000e-01	-8.000000e-01	-8.731436e-01	5.936509e-01	-1.352360e+00


