"DMS_Project"

"Time      "	".A1.Translational_Acceleration.X"	".D1.Translational_Acceleration.X"	".M1.Translational_Acceleration.X"	".O1.Translational_Acceleration.X"	".H7.Translational_Acceleration.X"	".N5.Translational_Acceleration.X"	".C2.Translational_Acceleration.X"	".G2.Translational_Acceleration.X"	".K3.Translational_Acceleration.X"
1.640000e+00	-2.016447e+00	-1.096019e+00	-1.385745e+00	0.000000e+00	1.110223e-16	1.110223e-16	5.657556e+00	-6.304246e+00	-3.631354e-01
1.650000e+00	-2.029328e+00	-1.084262e+00	-1.397392e+00	-2.220446e-16	0.000000e+00	1.110223e-16	5.429498e+00	-5.984146e+00	-4.004009e-01
1.660000e+00	-2.040520e+00	-1.071457e+00	-1.407897e+00	0.000000e+00	1.110223e-16	0.000000e+00	5.176491e+00	-5.640033e+00	-4.453851e-01
1.670000e+00	-2.050050e+00	-1.057629e+00	-1.417279e+00	0.000000e+00	0.000000e+00	2.220446e-16	4.899301e+00	-5.273539e+00	-4.979341e-01
1.680000e+00	-2.057948e+00	-1.042804e+00	-1.425555e+00	0.000000e+00	0.000000e+00	1.110223e-16	4.598895e+00	-4.886481e+00	-5.580572e-01
1.690000e+00	-2.064244e+00	-1.027009e+00	-1.432746e+00	2.220446e-16	1.110223e-16	1.110223e-16	4.276434e+00	-4.480851e+00	-6.259606e-01
1.700000e+00	-2.068970e+00	-1.010270e+00	-1.438870e+00	-2.220446e-16	0.000000e+00	1.110223e-16	3.933272e+00	-4.058794e+00	-7.020750e-01
1.710000e+00	-2.072155e+00	-9.926153e-01	-1.443948e+00	2.220446e-16	0.000000e+00	0.000000e+00	3.570942e+00	-3.622594e+00	-7.870764e-01
1.720000e+00	-2.073833e+00	-9.740726e-01	-1.448000e+00	2.220446e-16	-5.551115e-17	1.110223e-16	3.191147e+00	-3.174647e+00	-8.818977e-01
1.730000e+00	-2.074036e+00	-9.546709e-01	-1.451047e+00	0.000000e+00	0.000000e+00	1.110223e-16	2.795741e+00	-2.717444e+00	-9.877283e-01
1.740000e+00	-2.072799e+00	-9.344398e-01	-1.453111e+00	0.000000e+00	5.551115e-17	2.220446e-16	2.386718e+00	-2.253544e+00	-1.105997e+00
1.750000e+00	-2.070154e+00	-9.134095e-01	-1.454213e+00	2.220446e-16	1.665335e-16	2.220446e-16	1.966187e+00	-1.785551e+00	-1.238333e+00
1.760000e+00	-2.066139e+00	-8.916109e-01	-1.454377e+00	2.220446e-16	1.110223e-16	3.330669e-16	1.536351e+00	-1.316087e+00	-1.386502e+00
1.770000e+00	-2.060790e+00	-8.690757e-01	-1.453625e+00	0.000000e+00	-5.551115e-17	3.330669e-16	1.099489e+00	-8.477698e-01	-1.552305e+00
1.780000e+00	-2.054144e+00	-8.458362e-01	-1.451982e+00	2.220446e-16	1.665335e-16	-1.110223e-16	6.579252e-01	-3.831845e-01	-1.737434e+00
1.790000e+00	-2.046239e+00	-8.219254e-01	-1.449473e+00	0.000000e+00	0.000000e+00	2.220446e-16	2.140111e-01	7.513589e-02	-1.943289e+00
1.800000e+00	-2.037116e+00	-7.973771e-01	-1.446122e+00	-2.220446e-16	1.110223e-16	2.220446e-16	-2.299031e-01	5.247357e-01	-2.170732e+00
1.810000e+00	-2.026815e+00	-7.722257e-01	-1.441956e+00	1.110223e-16	2.220446e-16	4.440892e-16	-6.714916e-01	9.632570e-01	-2.419801e+00
1.820000e+00	-2.015377e+00	-7.465064e-01	-1.437002e+00	0.000000e+00	0.000000e+00	2.220446e-16	-1.108477e+00	1.388459e+00	-2.689383e+00
1.830000e+00	-2.002846e+00	-7.202551e-01	-1.431287e+00	1.110223e-16	-5.551115e-17	2.220446e-16	-1.538654e+00	1.798234e+00	-2.976867e+00
1.840000e+00	-1.989265e+00	-6.935082e-01	-1.424839e+00	-2.220446e-16	1.110223e-16	0.000000e+00	-1.959910e+00	2.190626e+00	-3.277824e+00
1.850000e+00	-1.974679e+00	-6.663030e-01	-1.417688e+00	0.000000e+00	-5.551115e-17	0.000000e+00	-2.370246e+00	2.563840e+00	-3.585753e+00
1.860000e+00	-1.959133e+00	-6.386773e-01	-1.409863e+00	2.220446e-16	-5.551115e-17	2.220446e-16	-2.767797e+00	2.916252e+00	-3.891966e+00
1.870000e+00	-1.942676e+00	-6.106695e-01	-1.401393e+00	-1.110223e-16	1.110223e-16	2.220446e-16	-3.150843e+00	3.246420e+00	-4.185675e+00
1.880000e+00	-1.925355e+00	-5.823186e-01	-1.392311e+00	0.000000e+00	-1.665335e-16	3.330669e-16	-3.517830e+00	3.553086e+00	-4.454338e+00
1.890000e+00	-1.907218e+00	-5.536642e-01	-1.382648e+00	0.000000e+00	2.775558e-16	1.110223e-16	-3.867379e+00	3.835177e+00	-4.684311e+00
1.900000e+00	-1.888315e+00	-5.247464e-01	-1.372436e+00	0.000000e+00	3.885781e-16	2.220446e-16	-4.198292e+00	4.091810e+00	-4.861776e+00
1.910000e+00	-1.868698e+00	-4.956057e-01	-1.361707e+00	-1.110223e-16	-1.110223e-16	2.220446e-16	-4.509566e+00	4.322286e+00	-4.973902e+00
1.920000e+00	-1.848417e+00	-4.662833e-01	-1.350496e+00	-1.110223e-16	4.996004e-16	3.330669e-16	-4.800392e+00	4.526084e+00	-5.010091e+00
1.930000e+00	-1.827525e+00	-4.368205e-01	-1.338837e+00	-1.110223e-16	-5.551115e-17	1.110223e-16	-5.070158e+00	4.702857e+00	-4.963163e+00
1.940000e+00	-1.806074e+00	-4.072592e-01	-1.326764e+00	0.000000e+00	0.000000e+00	4.440892e-16	-5.318450e+00	4.852424e+00	-4.830283e+00
1.950000e+00	-1.784120e+00	-3.776414e-01	-1.314311e+00	-2.220446e-16	-1.665335e-16	2.220446e-16	-5.545046e+00	4.974758e+00	-4.613483e+00
1.960000e+00	-1.761715e+00	-3.480096e-01	-1.301515e+00	-1.110223e-16	0.000000e+00	3.330669e-16	-5.749912e+00	5.069978e+00	-4.319670e+00
1.970000e+00	-1.738915e+00	-3.184063e-01	-1.288411e+00	-1.110223e-16	5.551115e-17	0.000000e+00	-5.933193e+00	5.138338e+00	-3.960120e+00
1.980000e+00	-1.715775e+00	-2.888743e-01	-1.275035e+00	0.000000e+00	0.000000e+00	5.551115e-16	-6.095205e+00	5.180216e+00	-3.549521e+00
1.990000e+00	-1.692351e+00	-2.594565e-01	-1.261423e+00	-1.110223e-16	1.110223e-16	4.440892e-16	-6.236417e+00	5.196109e+00	-3.104724e+00
2.000000e+00	-1.668699e+00	-2.301957e-01	-1.247613e+00	0.000000e+00	1.110223e-16	3.330669e-16	-6.357444e+00	5.186621e+00	-2.643370e+00
2.010000e+00	-1.644874e+00	-2.011350e-01	-1.233642e+00	1.110223e-16	-1.665335e-16	3.330669e-16	-6.459021e+00	5.152468e+00	-2.182585e+00
2.020000e+00	-1.620934e+00	-1.723169e-01	-1.219545e+00	1.110223e-16	-5.551115e-17	3.330669e-16	-6.541994e+00	5.094472e+00	-1.737872e+00
2.030000e+00	-1.596935e+00	-1.437844e-01	-1.205360e+00	1.110223e-16	-1.110223e-16	4.440892e-16	-6.607295e+00	5.013574e+00	-1.322306e+00
2.040000e+00	-1.572933e+00	-1.155796e-01	-1.191123e+00	0.000000e+00	1.110223e-16	-1.110223e-16	-6.655922e+00	4.910844e+00	-9.460441e-01
2.050000e+00	-1.548983e+00	-8.774499e-02	-1.176873e+00	0.000000e+00	1.110223e-16	4.440892e-16	-6.688917e+00	4.787506e+00	-6.161564e-01
2.060000e+00	-1.525143e+00	-6.032222e-02	-1.162645e+00	1.110223e-16	2.775558e-17	3.330669e-16	-6.707345e+00	4.644964e+00	-3.367033e-01
2.070000e+00	-1.501468e+00	-3.335274e-02	-1.148476e+00	0.000000e+00	6.938894e-18	2.220446e-16	-6.712274e+00	4.484845e+00	-1.090035e-01
2.080000e+00	-1.478013e+00	-6.877483e-03	-1.134402e+00	-1.110223e-16	-3.469447e-17	0.000000e+00	-6.704750e+00	4.309039e+00	6.798314e-02
2.090000e+00	-1.454831e+00	1.906319e-02	-1.120459e+00	1.110223e-16	-2.775558e-17	4.440892e-16	-6.685785e+00	4.119749e+00	1.972199e-01
2.100000e+00	-1.431978e+00	4.442953e-02	-1.106683e+00	0.000000e+00	0.000000e+00	1.110223e-16	-6.656342e+00	3.919540e+00	2.831516e-01
2.110000e+00	-1.409506e+00	6.918250e-02	-1.093108e+00	0.000000e+00	-1.110223e-16	3.330669e-16	-6.617325e+00	3.711379e+00	3.312891e-01
2.120000e+00	-1.387466e+00	9.328385e-02	-1.079768e+00	0.000000e+00	-5.551115e-17	0.000000e+00	-6.569580e+00	3.498660e+00	3.478343e-01
2.130000e+00	-1.365912e+00	1.166961e-01	-1.066698e+00	-5.551115e-17	-5.551115e-17	4.440892e-16	-6.513902e+00	3.285201e+00	3.393506e-01
2.140000e+00	-1.344891e+00	1.393829e-01	-1.053930e+00	5.551115e-17	1.665335e-16	-1.110223e-16	-6.451050e+00	3.075205e+00	3.124744e-01
2.150000e+00	-1.324453e+00	1.613085e-01	-1.041497e+00	0.000000e+00	-1.110223e-16	3.330669e-16	-6.381768e+00	2.873173e+00	2.736576e-01
2.160000e+00	-1.304646e+00	1.824386e-01	-1.029429e+00	-1.110223e-16	-1.110223e-16	0.000000e+00	-6.306815e+00	2.683766e+00	2.289350e-01
2.170000e+00	-1.285515e+00	2.027399e-01	-1.017758e+00	0.000000e+00	-2.220446e-16	3.330669e-16	-6.226993e+00	2.511618e+00	1.837096e-01
2.180000e+00	-1.267105e+00	2.221800e-01	-1.006512e+00	0.000000e+00	0.000000e+00	-2.220446e-16	-6.143174e+00	2.361106e+00	1.425559e-01
2.190000e+00	-1.249459e+00	2.407283e-01	-9.957195e-01	-5.551115e-17	-5.551115e-16	1.110223e-16	-6.056313e+00	2.236103e+00	1.090481e-01
2.200000e+00	-1.232617e+00	2.583550e-01	-9.854080e-01	0.000000e+00	-2.220446e-16	1.110223e-16	-5.967452e+00	2.139732e+00	8.562076e-02
2.210000e+00	-1.216619e+00	2.750319e-01	-9.756032e-01	-5.551115e-17	-4.440892e-16	0.000000e+00	-5.877699e+00	2.074166e+00	7.347593e-02
2.220000e+00	-1.201503e+00	2.907324e-01	-9.663297e-01	0.000000e+00	1.110223e-16	2.220446e-16	-5.788195e+00	2.040485e+00	7.254449e-02
2.230000e+00	-1.187302e+00	3.054311e-01	-9.576109e-01	-5.551115e-17	1.110223e-16	1.110223e-16	-5.700061e+00	2.038622e+00	8.150854e-02
2.240000e+00	-1.174051e+00	3.191043e-01	-9.494687e-01	0.000000e+00	-1.110223e-16	1.110223e-16	-5.614333e+00	2.067400e+00	9.788268e-02
2.250000e+00	-1.161780e+00	3.317299e-01	-9.419235e-01	0.000000e+00	-4.440892e-16	3.330669e-16	-5.531900e+00	2.124647e+00	1.181464e-01
2.260000e+00	-1.150519e+00	3.432875e-01	-9.349942e-01	5.551115e-17	5.551115e-17	2.220446e-16	-5.453445e+00	2.207386e+00	1.379158e-01
2.270000e+00	-1.140292e+00	3.537581e-01	-9.286983e-01	0.000000e+00	1.110223e-16	2.220446e-16	-5.379395e+00	2.312051e+00	1.521396e-01
2.280000e+00	-1.131125e+00	3.631249e-01	-9.230516e-01	0.000000e+00	0.000000e+00	0.000000e+00	-5.309896e+00	2.434720e+00	1.553104e-01
2.290000e+00	-1.123038e+00	3.713724e-01	-9.180682e-01	0.000000e+00	5.551115e-17	2.220446e-16	-5.244802e+00	2.571326e+00	1.416809e-01
2.300000e+00	-1.116051e+00	3.784873e-01	-9.137609e-01	-5.551115e-17	-1.110223e-16	-3.330669e-16	-5.183683e+00	2.717840e+00	1.054857e-01
2.310000e+00	-1.110180e+00	3.844579e-01	-9.101403e-01	0.000000e+00	1.942890e-16	2.220446e-16	-5.125844e+00	2.870403e+00	4.117148e-02
2.320000e+00	-1.105439e+00	3.892744e-01	-9.072155e-01	0.000000e+00	0.000000e+00	3.330669e-16	-5.070364e+00	3.025425e+00	-5.635871e-02
2.330000e+00	-1.101838e+00	3.929290e-01	-9.049940e-01	0.000000e+00	-5.551115e-17	1.110223e-16	-5.016131e+00	3.179632e+00	-1.914789e-01
2.340000e+00	-1.099386e+00	3.954156e-01	-9.034813e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.961884e+00	3.330085e+00	-3.675483e-01
2.350000e+00	-1.098090e+00	3.967301e-01	-9.026813e-01	5.551115e-17	0.000000e+00	3.330669e-16	-4.906258e+00	3.474178e+00	-5.865953e-01
2.360000e+00	-1.097952e+00	3.968704e-01	-9.025959e-01	-5.551115e-17	0.000000e+00	1.110223e-16	-4.847825e+00	3.609610e+00	-8.489888e-01
2.370000e+00	-1.098972e+00	3.958363e-01	-9.032253e-01	0.000000e+00	1.110223e-16	3.330669e-16	-4.785123e+00	3.734359e+00	-1.153117e+00
2.380000e+00	-1.101148e+00	3.936294e-01	-9.045680e-01	5.551115e-17	-1.110223e-16	1.110223e-16	-4.716696e+00	3.846647e+00	-1.495110e+00
2.390000e+00	-1.104474e+00	3.902534e-01	-9.066206e-01	-5.551115e-17	2.220446e-16	2.220446e-16	-4.641117e+00	3.944904e+00	-1.868644e+00
2.400000e+00	-1.108944e+00	3.857138e-01	-9.093780e-01	0.000000e+00	2.220446e-16	-1.110223e-16	-4.557017e+00	4.027746e+00	-2.264887e+00
2.410000e+00	-1.114546e+00	3.800181e-01	-9.128331e-01	0.000000e+00	0.000000e+00	2.220446e-16	-4.463100e+00	4.093942e+00	-2.672625e+00
2.420000e+00	-1.121268e+00	3.731756e-01	-9.169773e-01	-1.110223e-16	5.551115e-17	1.110223e-16	-4.358165e+00	4.142405e+00	-3.078620e+00
2.430000e+00	-1.129094e+00	3.651975e-01	-9.218002e-01	-5.551115e-17	-3.330669e-16	0.000000e+00	-4.241122e+00	4.172170e+00	-3.468208e+00
2.440000e+00	-1.138005e+00	3.560968e-01	-9.272897e-01	0.000000e+00	0.000000e+00	1.110223e-16	-4.111001e+00	4.182389e+00	-3.826137e+00
2.450000e+00	-1.147980e+00	3.458884e-01	-9.334319e-01	1.110223e-16	-5.551115e-17	1.110223e-16	-3.966968e+00	4.172331e+00	-4.137574e+00
2.460000e+00	-1.158997e+00	3.345888e-01	-9.402114e-01	5.551115e-17	2.220446e-16	1.110223e-16	-3.808332e+00	4.141373e+00	-4.389208e+00
2.470000e+00	-1.171029e+00	3.222166e-01	-9.476111e-01	0.000000e+00	1.665335e-16	1.110223e-16	-3.634554e+00	4.089011e+00	-4.570310e+00
2.480000e+00	-1.184049e+00	3.087917e-01	-9.556126e-01	5.551115e-17	2.220446e-16	1.110223e-16	-3.445255e+00	4.014858e+00	-4.673615e+00
